CustomerID,Recency,Frequency,Monetary,AvgOrderValue,AvgRating,ReturnRate,AvgSession,DiscountUsage,UniqueCategories,AvgQuantity,Segment,SegmentLabel,PCA1,PCA2
1168,,7,828010,118287.14285714286,3.320917758243254,0.14285714285714285,209.57142857142858,0.2857142857142857,3,2.5714285714285716,1,🔥 Loyal Customers,0.9388555475232545,-0.857430210340849
1169,,4,473192,118298.0,3.6048142046526666,0.25,227.0,0.5,3,2.25,1,🔥 Loyal Customers,-0.42460366152622975,-0.6354411201869397
1170,1.0,6,470931,78488.5,3.211514567868973,0.8333333333333334,244.0,0.5,3,2.5,1,🔥 Loyal Customers,-0.11454294131996647,-1.0425036152552616
1171,1.0,8,1231336,153917.0,3.3476626608982354,0.25,223.25,0.25,3,2.75,3,💎 Champions,2.1465866834677505,-0.44362407053563746
1172,,5,385391,77078.2,3.139480408344569,0.4,251.8,0.6,2,2.2,2,🔥 Loyal Customers,-1.1449387194191425,-0.7108511232884758
1173,1.0,8,1392849,174106.125,2.7010011826435036,0.25,281.375,0.5,3,2.875,3,💎 Champions,2.687838204667034,0.043455814358479165
1174,,6,810890,135148.33333333334,2.794261897790826,0.16666666666666666,341.6666666666667,0.3333333333333333,3,2.6666666666666665,1,🔥 Loyal Customers,0.9800632774142645,-0.47580426306615325
1175,,8,706782,88347.75,3.097215168355853,0.25,267.5,0.375,3,2.375,1,🔥 Loyal Customers,0.7090961468787488,-1.549809397746037
1176,1.0,7,1113828,159118.2857142857,3.624429062314064,0.42857142857142855,296.7142857142857,0.42857142857142855,3,2.7142857142857144,3,💎 Champions,1.802557552538284,-0.27384658280358803
1177,1.0,3,416639,138879.66666666666,3.9167594361427986,0.3333333333333333,311.3333333333333,0.6666666666666666,1,1.6666666666666667,2,🔥 Loyal Customers,-1.871834192291624,0.14903769503094397
1178,1.0,9,809448,89938.66666666667,2.9840810820543755,0.3333333333333333,184.88888888888889,0.5555555555555556,3,1.8888888888888888,1,🔥 Loyal Customers,0.8280389636050658,-1.9652967152838432
1179,,4,222983,55745.75,3.066786663194737,0.25,295.25,0.75,2,1.75,2,🔥 Loyal Customers,-1.9523947045167485,-1.245559609983076
1180,1.0,9,1114494,123832.66666666667,2.9818502494427443,0.5555555555555556,201.66666666666666,0.6666666666666666,3,2.4444444444444446,3,💎 Champions,1.8380882142466846,-0.9442851655550487
1181,1.0,8,1165868,145733.5,2.5550647991816806,0.375,257.625,0.875,3,2.25,3,💎 Champions,1.8300040352163514,-0.6709408396304849
1182,1.0,4,505338,126334.5,3.8466500358540534,0.25,306.5,0.0,2,2.25,1,🔥 Loyal Customers,-0.81344810203728,-0.39145028610584426
1183,1.0,7,1016094,145156.2857142857,2.795419304394265,0.42857142857142855,244.42857142857142,0.42857142857142855,3,3.142857142857143,3,💎 Champions,1.7639169994205415,0.16608455888148738
1184,,2,33265,16632.5,3.9568833924375166,1.0,402.5,0.5,1,1.5,2,🔥 Loyal Customers,-3.5760913389615454,-1.342342027985291
1185,1.0,5,551076,110215.2,3.107925730485865,0.6,336.0,0.2,3,2.2,1,🔥 Loyal Customers,-0.06149805564740946,-1.0921054602660447
1186,1.0,7,915242,130748.85714285714,2.972393731915424,0.2857142857142857,253.14285714285714,0.2857142857142857,2,2.4285714285714284,1,🔥 Loyal Customers,0.6253120508415856,-0.32797267441676
1187,1.0,10,1432242,143224.2,3.0756839691025,0.4,249.5,0.2,2,2.3,3,💎 Champions,2.1187893644112017,-0.8236767535347411
1188,1.0,3,440063,146687.66666666666,3.078326274606967,0.0,300.3333333333333,0.3333333333333333,2,2.0,1,🔥 Loyal Customers,-1.0657755277821668,-0.027201704420359386
1189,1.0,1,137130,137130.0,4.572998375901073,0.0,13.0,0.0,0,3.0,2,🔥 Loyal Customers,-2.9118955996150357,2.2247135540194347
1190,1.0,7,774185,110597.85714285714,3.1384695564821037,0.14285714285714285,183.42857142857142,0.42857142857142855,3,2.5714285714285716,1,🔥 Loyal Customers,0.7939932926197472,-0.8246262407064774
1191,1.0,8,553436,69179.5,3.2104720317884383,0.625,255.625,0.375,3,1.625,1,🔥 Loyal Customers,-0.03149350282806608,-2.460999440405253
1192,,9,865688,96187.55555555556,3.3286422638273536,0.1111111111111111,118.66666666666667,0.3333333333333333,3,2.3333333333333335,1,🔥 Loyal Customers,1.0995043421109356,-1.5487311857541008
1193,1.0,7,998732,142676.0,3.393199849818344,0.42857142857142855,345.0,0.42857142857142855,2,3.2857142857142856,3,💎 Champions,1.2889831102925988,0.5891758615765883
1194,,5,892744,178548.8,2.6205229649887007,0.4,270.6,0.4,2,2.2,0,🔥 Loyal Customers,0.4284305084096615,0.414904225163584
1195,1.0,5,968614,193722.8,3.551840522392852,0.0,344.8,0.4,2,2.6,0,🔥 Loyal Customers,0.8295844777118051,0.7093679757115864
1196,,4,390309,97577.25,3.3322413538367845,0.0,247.75,0.75,2,2.25,1,🔥 Loyal Customers,-1.2043845614338062,-0.27947114936331013
1197,,5,605083,121016.6,2.4872838903935715,0.2,187.6,0.6,2,2.8,1,🔥 Loyal Customers,-0.20619406678788504,0.5297787758335485
1198,1.0,4,348907,87226.75,2.3179983301995866,0.5,323.75,0.25,2,2.25,2,🔥 Loyal Customers,-1.2298521285009856,-0.5082477717338857
1199,1.0,6,1144342,190723.66666666666,3.066321116027216,0.3333333333333333,231.0,0.16666666666666666,2,2.5,3,💎 Champions,1.2166990082054676,0.5697404689726641
1200,1.0,4,513459,128364.75,3.246511686574718,0.25,208.5,0.75,1,2.25,2,🔥 Loyal Customers,-1.3297055852212734,0.6910032162345452
1201,1.0,11,1743742,158522.0,2.744587276384367,0.36363636363636365,278.72727272727275,0.2727272727272727,3,2.727272727272727,3,💎 Champions,3.708784717888851,-0.8557587867241985
1202,,4,281946,70486.5,3.574179061706772,0.5,276.75,0.5,2,2.25,2,🔥 Loyal Customers,-1.557065897571388,-0.690480231500126
1203,,6,864913,144152.16666666666,2.9635356995392272,0.5,163.5,0.6666666666666666,1,2.6666666666666665,0,🔥 Loyal Customers,-0.036106882168500026,1.0653815725060072
1204,,3,560895,186965.0,3.1970010137180576,0.0,196.66666666666666,0.0,2,2.0,0,🔥 Loyal Customers,-0.6660163954644636,0.39714094607509554
1205,1.0,6,204645,34107.5,3.2966583147831785,0.16666666666666666,230.5,0.3333333333333333,3,1.8333333333333333,1,🔥 Loyal Customers,-1.2042344928695337,-2.408577844229085
1206,1.0,3,152341,50780.333333333336,3.1027243276719703,0.6666666666666666,200.33333333333334,0.3333333333333333,2,2.0,2,🔥 Loyal Customers,-2.2575745400036262,-0.8954965024318101
1207,1.0,10,1344966,134496.6,2.8059398877168276,0.3,270.5,0.5,3,2.8,3,💎 Champions,2.711727139843995,-0.80817905176834
1208,1.0,7,714255,102036.42857142857,3.6650325420968928,0.14285714285714285,203.71428571428572,0.5714285714285714,3,2.857142857142857,1,🔥 Loyal Customers,0.7562486641120953,-0.6662229913285499
1209,1.0,5,370726,74145.2,4.03036057661909,0.2,368.4,0.6,2,1.8,1,🔥 Loyal Customers,-1.3597063238509746,-1.4410805549023518
1210,1.0,4,186079,46519.75,3.5432814588033725,0.5,240.75,0.25,1,1.75,2,🔥 Loyal Customers,-2.66938635979243,-1.0209143095492947
1211,1.0,6,415754,69292.33333333333,3.1178697116817182,0.0,214.16666666666666,0.5,3,2.0,1,🔥 Loyal Customers,-0.5391398600472268,-1.74108204466163
1212,1.0,8,1026413,128301.625,2.6722662797914016,0.375,265.5,0.25,3,2.5,3,💎 Champions,1.5890409380080799,-0.9370508656930521
1213,,5,474932,94986.4,2.7493981111439454,0.0,301.2,0.6,3,3.0,1,🔥 Loyal Customers,0.07533000785019311,-0.29414362991550946
1214,1.0,8,815959,101994.875,3.225137834322324,0.625,294.875,0.375,3,2.125,1,🔥 Loyal Customers,0.882815993435624,-1.6284533379994275
1215,1.0,8,1151735,143966.875,2.326138240324956,0.5,306.75,0.375,3,2.75,3,💎 Champions,2.07155035774109,-0.43194772123989267
1216,1.0,8,1277616,159702.0,2.937409337465842,0.375,229.75,0.375,1,2.625,3,💎 Champions,1.1823352933182414,0.6479818793517874
1217,1.0,4,467060,116765.0,2.6733833262757316,0.25,198.75,0.25,2,2.0,2,🔥 Loyal Customers,-1.0575665534968492,-0.3494614786905542
1218,1.0,5,381184,76236.8,4.032445831399782,0.2,271.8,0.2,3,1.6,1,🔥 Loyal Customers,-0.9647442318927881,-2.193214226613694
1219,1.0,7,950490,135784.2857142857,3.4278573568958928,0.2857142857142857,215.14285714285714,0.2857142857142857,3,2.4285714285714284,1,🔥 Loyal Customers,1.192916139497696,-0.79359364257978
1220,1.0,3,482215,160738.33333333334,3.939597448876869,0.0,343.3333333333333,0.6666666666666666,2,2.3333333333333335,0,🔥 Loyal Customers,-0.7589130772092529,0.45589832935500313
1221,,6,414155,69025.83333333333,3.542149268486263,0.5,227.16666666666666,0.5,3,1.6666666666666667,1,🔥 Loyal Customers,-0.7047969053458669,-2.064906114983276
1222,1.0,3,805267,268422.3333333333,2.4996820884859186,0.3333333333333333,218.0,0.0,1,3.3333333333333335,0,🔥 Loyal Customers,0.46943220125467594,3.3020567699445413
1223,1.0,5,598715,119743.0,4.054412396085324,0.4,298.2,0.2,2,2.0,1,🔥 Loyal Customers,-0.624649617863396,-0.7787818419429359
1224,1.0,9,1653628,183736.44444444444,2.8698829793199985,0.2222222222222222,181.44444444444446,0.4444444444444444,3,2.6666666666666665,3,💎 Champions,3.2137972775586565,-0.13931935285510205
1225,,6,1053322,175553.66666666666,3.224715792783425,0.5,278.6666666666667,0.5,3,2.8333333333333335,3,💎 Champions,1.6786110811069779,0.31611171655494585
1226,1.0,5,534087,106817.4,3.1772956503659815,0.2,290.8,0.8,2,1.6,1,🔥 Loyal Customers,-0.9572427900963661,-0.9630506777516396
1227,,4,196584,49146.0,2.701616742022681,0.75,279.25,0.5,2,1.75,2,🔥 Loyal Customers,-2.0216501218812493,-1.284866507389249
1228,1.0,4,334970,83742.5,2.6640452133323693,0.0,277.0,0.0,2,3.0,1,🔥 Loyal Customers,-0.9906924143860686,0.016599680914010553
1229,,2,207773,103886.5,2.1839217885835733,0.0,345.0,0.5,1,3.5,0,🔥 Loyal Customers,-1.691424134138992,1.7945020048816847
1230,1.0,9,809975,89997.22222222222,2.3602474584356563,0.4444444444444444,294.22222222222223,0.4444444444444444,3,2.7777777777777777,3,💎 Champions,1.3578671685881194,-1.1630176609140233
1231,1.0,3,260085,86695.0,3.8319437388235524,0.3333333333333333,268.6666666666667,0.3333333333333333,2,1.3333333333333333,2,🔥 Loyal Customers,-2.151424519820743,-1.3866961066182217
1232,1.0,4,534992,133748.0,3.599608859795943,0.5,237.75,0.25,2,2.75,0,🔥 Loyal Customers,-0.4973785642640575,0.4704396055896291
1233,,4,694033,173508.25,2.958819108148811,0.25,316.5,0.25,2,2.75,0,🔥 Loyal Customers,0.12273158736111069,0.8713808854877341
1234,1.0,10,1056777,105677.7,2.7056606757007913,0.6,182.3,0.3,2,2.8,3,💎 Champions,1.47102795614761,-0.5515913104777688
1235,,1,71399,71399.0,4.3066285032426,0.0,39.0,0.0,0,1.0,2,🔥 Loyal Customers,-4.394616122719611,-0.5275474952754766
1236,,3,603151,201050.33333333334,2.906768997499256,0.0,221.0,0.3333333333333333,3,2.6666666666666665,0,🔥 Loyal Customers,0.3815495700588964,0.8747279706122534
1237,1.0,6,972943,162157.16666666666,3.3364073910682617,0.5,343.5,0.5,2,3.5,0,🔥 Loyal Customers,1.2777258475505382,1.2450927546929362
1238,1.0,9,423899,47099.88888888889,2.993449762944393,0.3333333333333333,256.77777777777777,0.5555555555555556,2,2.7777777777777777,1,🔥 Loyal Customers,-0.15550032883645915,-1.1553548822876718
1239,1.0,5,1414068,282813.6,3.5517376487491092,0.0,218.0,0.6,2,4.0,0,🔥 Loyal Customers,2.7569055568003282,3.393172305091689
1240,1.0,5,677519,135503.8,2.989576633748349,0.2,171.0,0.4,2,2.4,1,🔥 Loyal Customers,-0.21961891303843734,0.16030572293379866
1241,1.0,8,805228,100653.5,3.4238561743791793,0.375,371.375,0.5,3,2.125,1,🔥 Loyal Customers,0.8898469024292525,-1.7505273794113412
1242,1.0,3,204222,68074.0,2.63192394938041,0.3333333333333333,153.33333333333334,0.3333333333333333,2,1.6666666666666667,2,🔥 Loyal Customers,-2.2201132917253035,-0.9665554738584197
1243,1.0,3,352834,117611.33333333333,3.8640152368707006,1.0,272.3333333333333,0.0,2,2.0,2,🔥 Loyal Customers,-1.4566657813958928,-0.41320633874821644
1244,1.0,5,453717,90743.4,2.501486900181967,0.4,187.0,0.6,1,3.0,2,🔥 Loyal Customers,-1.0926312655172794,0.9251779957499783
1245,,4,812370,203092.5,2.3164998093359315,0.0,271.25,0.0,2,3.25,0,🔥 Loyal Customers,0.7565272776506782,1.6961498627221183
1246,1.0,9,995889,110654.33333333333,3.1289150312355267,0.1111111111111111,280.1111111111111,0.2222222222222222,3,2.4444444444444446,3,💎 Champions,1.5786378630828968,-1.4958292559406687
1247,1.0,3,348858,116286.0,3.465044642451137,0.0,183.0,0.3333333333333333,2,2.6666666666666665,2,🔥 Loyal Customers,-1.2127008459512634,0.38756240990370033
1248,1.0,5,591461,118292.2,3.0522066408975435,0.6,104.8,0.2,3,3.4,1,🔥 Loyal Customers,0.4791785169545649,0.5001276608384535
1249,,5,733611,146722.2,2.3846679107678863,0.0,259.2,0.6,3,2.8,1,🔥 Loyal Customers,0.7570789187870243,0.2042414782904197
1250,1.0,7,1008973,144139.0,2.7212517204165896,0.0,283.14285714285717,0.42857142857142855,3,2.2857142857142856,3,💎 Champions,1.359732043462186,-0.8153528381145517
1251,1.0,4,229488,57372.0,2.4164635638092804,0.5,306.0,1.0,2,1.75,2,🔥 Loyal Customers,-1.8746725100503807,-0.9984021892502913
1252,,4,502315,125578.75,2.630494285998706,0.25,175.5,0.25,2,2.25,1,🔥 Loyal Customers,-0.8331818407488506,0.0372780819870964
1253,,4,446034,111508.5,3.3297291959278956,0.25,162.75,0.75,2,2.25,2,🔥 Loyal Customers,-1.065106932860136,0.0304050810730526
1254,1.0,6,704652,117442.0,3.447664257738721,0.16666666666666666,242.0,0.3333333333333333,2,2.1666666666666665,1,🔥 Loyal Customers,-0.18250621033680475,-0.6291259826674314
1255,1.0,7,1112071,158867.2857142857,3.3626852043708264,0.2857142857142857,299.57142857142856,0.42857142857142855,2,3.142857142857143,3,💎 Champions,1.4867660551869866,0.6713644499225785
1256,1.0,3,823295,274431.6666666667,2.4404185664815956,0.6666666666666666,33.0,0.3333333333333333,2,3.0,0,🔥 Loyal Customers,0.8074067004978596,2.974259174956064
1257,1.0,2,269094,134547.0,3.960423474634923,0.5,375.5,0.0,2,3.0,0,🔥 Loyal Customers,-1.1646608724783567,0.7178758350857918
1258,1.0,5,591282,118256.4,2.8555230734512476,0.2,149.4,0.4,2,2.6,1,🔥 Loyal Customers,-0.392091470845253,0.20552151244102898
1259,1.0,6,487689,81281.5,2.3180221322403955,0.16666666666666666,239.33333333333334,0.6666666666666666,2,2.0,1,🔥 Loyal Customers,-0.7952400825294674,-0.9119748005228709
1260,1.0,1,39574,39574.0,1.6053328895596852,0.0,50.0,0.0,1,2.0,2,🔥 Loyal Customers,-3.5057538795233354,-0.06566855107890056
1261,1.0,4,676338,169084.5,2.5444192050221632,0.75,312.0,0.25,2,3.25,0,🔥 Loyal Customers,0.33307171437092353,1.4649642716181597
1262,1.0,4,572075,143018.75,2.7356786442962084,0.25,93.5,0.0,1,2.25,2,🔥 Loyal Customers,-1.188265457094473,0.7251951143195418
1263,1.0,2,183529,91764.5,3.425838337911479,0.0,254.5,1.0,2,2.5,2,🔥 Loyal Customers,-1.8856001342284407,0.3238972799787069
1264,,7,1041910,148844.2857142857,4.090697070850927,0.0,262.14285714285717,0.42857142857142855,3,3.0,3,💎 Champions,1.6881406820536478,-0.19694711375091534
1265,,6,712279,118713.16666666667,3.5126533874331507,0.5,283.8333333333333,0.3333333333333333,3,2.1666666666666665,1,🔥 Loyal Customers,0.397704117369224,-1.1316728587681038
1266,1.0,2,378365,189182.5,3.228203254681996,0.0,135.0,0.5,1,3.5,0,🔥 Loyal Customers,-1.0111623690869407,2.900409371223655
1267,1.0,4,637618,159404.5,3.893815929340114,0.5,113.0,0.5,2,2.25,0,🔥 Loyal Customers,-0.4814212072352714,0.4991349057505793
1268,,4,151491,37872.75,2.968525518801335,0.5,271.25,0.0,2,3.25,2,🔥 Loyal Customers,-1.5015878175180348,-0.21011188131203767
1269,1.0,6,1043732,173955.33333333334,1.8957394892590351,0.6666666666666666,173.33333333333334,0.16666666666666666,2,3.1666666666666665,3,💎 Champions,1.290983494072658,1.3234307820241062
1270,,3,373284,124428.0,2.7365005498903874,0.3333333333333333,251.66666666666666,0.6666666666666666,1,1.6666666666666667,2,🔥 Loyal Customers,-2.012987145286373,0.21098071563052254
1271,,3,809173,269724.3333333333,3.2960780188770595,0.3333333333333333,168.66666666666666,0.6666666666666666,2,3.0,0,🔥 Loyal Customers,0.7859751188525246,2.7360227255848004
1272,1.0,6,584670,97445.0,2.531691320951694,0.16666666666666666,191.0,0.3333333333333333,2,2.3333333333333335,1,🔥 Loyal Customers,-0.41720996509876,-0.5113178853755306
1273,,4,575575,143893.75,3.4747122774739703,0.75,219.25,0.5,1,2.0,2,🔥 Loyal Customers,-1.2355881835172102,0.546008054222499
1274,,4,418563,104640.75,2.758637368753983,0.5,221.5,0.25,2,3.0,0,🔥 Loyal Customers,-0.7335373332024611,0.514622893619325
1275,1.0,3,285475,95158.33333333333,3.4570511229949292,0.0,350.3333333333333,0.3333333333333333,1,2.3333333333333335,2,🔥 Loyal Customers,-2.039033218508327,0.11465552211630978
1276,1.0,3,364366,121455.33333333333,3.6117402253006543,0.0,355.3333333333333,0.0,2,2.6666666666666665,1,🔥 Loyal Customers,-1.052701355392986,0.05830234490031321
1277,,8,1315404,164425.5,2.7759529583473435,0.25,343.875,0.125,2,2.375,3,💎 Champions,1.7624635134120952,-0.31833949456955113
1278,1.0,6,747464,124577.33333333333,2.921364410468192,0.3333333333333333,309.8333333333333,0.5,2,3.0,1,🔥 Loyal Customers,0.41207252593796034,0.37634203564346774
1279,,3,853284,284428.0,3.990128046518994,0.3333333333333333,329.6666666666667,0.0,2,4.0,0,🔥 Loyal Customers,1.4862038772853754,3.307320262785467
1280,1.0,3,594371,198123.66666666666,2.44821772388986,0.0,189.33333333333334,0.3333333333333333,2,3.3333333333333335,0,🔥 Loyal Customers,0.14057236985759364,2.1206083789940253
1281,1.0,8,1429045,178630.625,2.886491727597656,0.375,226.125,0.375,3,2.875,3,💎 Champions,2.7321748604436173,0.10499725811605999
1282,1.0,3,552865,184288.33333333334,4.584828989425134,0.0,123.0,0.3333333333333333,1,3.3333333333333335,0,🔥 Loyal Customers,-0.7209392624911649,2.279767307508965
1283,1.0,5,656033,131206.6,1.8793507653976183,0.2,103.2,0.2,2,3.2,0,🔥 Loyal Customers,0.1111502733507441,1.048798973599666
1284,1.0,7,746085,106583.57142857143,2.921553406849365,0.2857142857142857,291.14285714285717,0.7142857142857143,2,2.142857142857143,1,🔥 Loyal Customers,0.08238090948035635,-0.7389477490395202
1285,1.0,8,893703,111712.875,3.75627205869021,0.25,244.375,0.75,2,2.25,1,🔥 Loyal Customers,0.5403294590752515,-0.7734580217297843
1286,1.0,9,1245413,138379.22222222222,3.2053813676040948,0.4444444444444444,237.33333333333334,0.6666666666666666,3,2.888888888888889,3,💎 Champions,2.3680552090207345,-0.42151846621393846
1287,1.0,4,351425,87856.25,2.813818266020494,0.0,262.75,0.75,1,2.5,2,🔥 Loyal Customers,-1.7044242450058757,0.41996335082375913
1288,1.0,4,421132,105283.0,2.8303006524256986,0.0,95.25,0.5,2,3.0,1,🔥 Loyal Customers,-0.820152261377172,0.7017337814321614
1289,,1,6300,6300.0,2.185146934100197,0.0,193.0,0.0,1,2.0,2,🔥 Loyal Customers,-3.7363834974665444,-0.7008150311437973
1290,,5,567468,113493.6,2.6444356226824275,0.2,260.0,0.4,3,2.0,1,🔥 Loyal Customers,-0.13540924295995663,-1.0743638459956977
1291,,7,427958,61136.857142857145,3.347557067353221,0.2857142857142857,211.28571428571428,0.2857142857142857,3,2.857142857142857,1,🔥 Loyal Customers,0.029871682612022818,-1.2179220664792776
1292,1.0,5,431019,86203.8,2.2105782219637895,0.2,315.2,0.4,3,2.8,1,🔥 Loyal Customers,-0.10881284604728382,-0.6019095581901339
1293,1.0,6,1003699,167283.16666666666,3.0517758067136938,0.16666666666666666,156.83333333333334,0.6666666666666666,3,2.5,3,💎 Champions,1.3080969550542987,0.08208123284253593
1294,,2,425935,212967.5,2.5931289876766868,1.0,348.5,0.5,1,2.5,0,🔥 Loyal Customers,-1.0356594697529644,2.155561422663847
1295,1.0,9,670220,74468.88888888889,1.9770406032263115,0.5555555555555556,364.0,0.2222222222222222,2,2.4444444444444446,1,🔥 Loyal Customers,0.406799065678935,-1.287164895688629
1296,1.0,7,1001708,143101.14285714287,2.348453142080525,0.42857142857142855,198.0,0.8571428571428571,2,2.4285714285714284,3,💎 Champions,0.8651546169270731,0.2533383220119906
1297,1.0,6,1109422,184903.66666666666,3.331489292893606,0.16666666666666666,280.6666666666667,0.5,2,3.1666666666666665,0,🔥 Loyal Customers,1.4515978395231943,1.198393777551086
1298,1.0,6,700434,116739.0,3.2852398593966003,0.3333333333333333,358.6666666666667,0.6666666666666666,2,2.3333333333333335,1,🔥 Loyal Customers,-0.020499445216626503,-0.4139153946715882
1299,1.0,4,442558,110639.5,3.240279042922967,0.0,381.25,0.5,2,2.75,1,🔥 Loyal Customers,-0.7034949059997387,0.1012536292633425
1300,,5,847588,169517.6,3.0112638006847385,0.2,152.4,0.4,1,3.0,0,🔥 Loyal Customers,0.036967803767925106,1.6878580104009806
1301,1.0,6,987515,164585.83333333334,2.9876759843319722,0.3333333333333333,300.3333333333333,0.5,3,2.8333333333333335,3,💎 Champions,1.5192046391431262,0.16430839391456958
1302,1.0,8,1105003,138125.375,2.882442738558165,0.0,299.75,0.0,2,2.375,3,💎 Champions,1.195159364315626,-0.6836165193148115
1303,1.0,5,323116,64623.2,2.831438111387688,0.4,304.4,0.8,2,1.8,2,🔥 Loyal Customers,-1.466192608794738,-1.1893112131428374
1304,,3,295995,98665.0,1.9799637420992287,0.3333333333333333,182.0,0.6666666666666666,1,3.0,2,🔥 Loyal Customers,-1.691474319723644,1.4354064791305585
1305,1.0,5,170373,34074.6,3.1174922848245257,0.0,325.4,0.4,3,1.2,1,🔥 Loyal Customers,-1.7034716806285255,-2.971581358674837
1306,,3,257996,85998.66666666667,4.573597448648482,0.3333333333333333,368.0,0.3333333333333333,2,2.3333333333333335,2,🔥 Loyal Customers,-1.667121334555745,-0.6143138590746807
1307,1.0,7,966489,138069.85714285713,3.217730207981073,0.8571428571428571,299.2857142857143,0.14285714285714285,3,2.5714285714285716,3,💎 Champions,1.3816962119064924,-0.671435131147386
1308,,6,769511,128251.83333333333,3.7146534058515814,0.6666666666666666,199.0,0.16666666666666666,2,3.1666666666666665,0,🔥 Loyal Customers,0.43611359374485925,0.5245789786045383
1309,1.0,3,211280,70426.66666666667,3.50617583980422,0.3333333333333333,290.3333333333333,0.6666666666666666,1,2.3333333333333335,2,🔥 Loyal Customers,-2.3618772609743797,0.10889505906530964
1310,1.0,3,586191,195397.0,3.3801827622586544,0.0,245.66666666666666,1.0,2,3.0,0,🔥 Loyal Customers,-0.05707116935617554,1.8708070501009628
1311,1.0,5,812670,162534.0,2.3294301876112984,0.2,231.8,0.6,2,2.8,0,🔥 Loyal Customers,0.4594268437065025,0.9752177784321123
1312,1.0,8,1742996,217874.5,2.826202975711667,0.5,66.125,0.0,3,3.75,3,💎 Champions,3.8232355804786873,1.4960843575982192
1313,1.0,5,785821,157164.2,3.322764634614361,0.2,217.4,1.0,2,2.4,0,🔥 Loyal Customers,0.12770782128772676,0.5858021020388832
1314,,4,549242,137310.5,2.6850263551665305,1.0,217.0,0.25,2,2.75,0,🔥 Loyal Customers,-0.395995632884985,0.7408565535085878
1315,1.0,7,393892,56270.28571428572,2.5746517529583284,0.0,304.7142857142857,0.5714285714285714,2,1.8571428571428572,1,🔥 Loyal Customers,-0.9541747367730548,-1.6965998957480872
1316,,1,201321,201321.0,3.8277652320835074,0.0,461.0,0.0,1,3.0,0,🔥 Loyal Customers,-1.490002408202602,1.9809904941503143
1317,1.0,4,589093,147273.25,2.552255238381763,0.25,196.75,1.0,2,3.25,0,🔥 Loyal Customers,-0.03809355424405766,1.6178448839447566
1318,1.0,7,1271895,181699.2857142857,2.876569797214443,0.2857142857142857,207.0,0.42857142857142855,2,2.857142857142857,3,💎 Champions,1.7386497111690724,0.830240588684107
1319,1.0,2,184204,92102.0,3.7798493401414204,0.5,355.5,0.5,0,4.0,0,🔥 Loyal Customers,-2.1790176953994647,2.5366722809195914
1320,1.0,3,535536,178512.0,2.4822635942293068,0.0,117.33333333333333,0.3333333333333333,2,3.3333333333333335,0,🔥 Loyal Customers,-0.14191772409036044,1.980900235502585
1321,1.0,11,1864649,169513.54545454544,2.219966056077232,0.18181818181818182,309.3636363636364,0.09090909090909091,3,2.8181818181818183,3,💎 Champions,4.067039692148614,-0.7200456339691507
1322,1.0,6,472080,78680.0,3.5510763002197674,0.0,230.16666666666666,0.5,2,2.3333333333333335,1,🔥 Loyal Customers,-0.7672678355793805,-0.8620179241828309
1323,1.0,7,714160,102022.85714285714,2.870207797854717,0.14285714285714285,276.7142857142857,0.42857142857142855,2,2.0,1,🔥 Loyal Customers,-0.08303128484441276,-1.0660407807515793
1324,1.0,5,764062,152812.4,3.598426367993626,0.2,262.6,0.2,2,2.8,0,🔥 Loyal Customers,0.25120958224067697,0.4749972665418217
1325,1.0,7,1014440,144920.0,3.251608145189298,0.42857142857142855,243.85714285714286,0.2857142857142857,3,2.4285714285714284,3,💎 Champions,1.3930398106433857,-0.6762509966927467
1326,,2,85924,42962.0,1.962218194933167,0.5,321.0,0.5,1,2.5,2,🔥 Loyal Customers,-2.7808297396216535,0.23783655570221343
1327,,3,755464,251821.33333333334,2.3718739083939577,0.3333333333333333,191.66666666666666,0.3333333333333333,2,3.0,0,🔥 Loyal Customers,0.6372343058150406,2.4677914835219674
1328,1.0,2,254514,127257.0,3.041791738927534,0.0,53.0,0.5,2,1.5,2,🔥 Loyal Customers,-2.1080770377105993,-0.19808237611580637
1329,1.0,2,382890,191445.0,2.757105902000598,0.0,105.0,0.0,1,3.0,0,🔥 Loyal Customers,-1.2232471346662663,2.2942222524046536
1330,1.0,6,1335814,222635.66666666666,3.0938534627715817,0.6666666666666666,260.8333333333333,0.5,1,3.1666666666666665,0,🔥 Loyal Customers,1.569029919850382,2.2891585462957367
1331,1.0,10,1147437,114743.7,3.2057012329681127,0.5,147.1,0.5,3,2.3,3,💎 Champions,1.9200002064712347,-1.4041227959139166
1332,1.0,7,777377,111053.85714285714,3.7121056848693708,0.42857142857142855,249.57142857142858,0.14285714285714285,3,2.5714285714285716,1,🔥 Loyal Customers,0.8142761410049568,-1.0601309146901698
1333,1.0,5,821578,164315.6,3.3475076433950712,0.4,262.8,0.4,3,3.4,0,🔥 Loyal Customers,1.2583625964943723,0.8544405393660368
1334,,4,365473,91368.25,1.9444438785558331,0.5,217.5,0.25,1,2.75,2,🔥 Loyal Customers,-1.5123030875521044,0.7346793382376665
1335,1.0,5,751957,150391.4,2.663878501212936,0.6,188.2,0.8,3,2.6,1,🔥 Loyal Customers,0.6737162053330439,0.29268154155686726
1336,,3,598008,199336.0,3.6555755093081093,0.3333333333333333,186.66666666666666,0.6666666666666666,2,3.3333333333333335,0,🔥 Loyal Customers,0.09551095485752233,2.1908821980607667
